HANDEDNESS,SCORE,WRIST_X,WRIST_Y,WRIST_Z,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z,IS_Y
Right,0.9786770939826964,0.5425742864608765,0.6488898992538452,-3.73191994640365e-07,0.4901966750621795,0.6277098655700684,-0.0173472482711076,0.4504026770591736,0.579211950302124,-0.0297272372990846,0.4187506437301636,0.5391337871551514,-0.0424894429743289,0.3881853818893432,0.5265963673591614,-0.0524160489439964,0.497075468301773,0.4810615181922912,-0.0198991578072309,0.5012186169624329,0.4375626444816589,-0.0382117219269275,0.5002009272575378,0.4944110214710235,-0.0456053577363491,0.4995092153549194,0.5465971231460571,-0.0487749204039573,0.5298718214035034,0.4715893864631653,-0.0209711622446775,0.5344620943069458,0.4169854521751404,-0.0466404668986797,0.5254141092300415,0.487161248922348,-0.0540838427841663,0.521588146686554,0.5441407561302185,-0.055409550666809,0.5609124898910522,0.4741436541080475,-0.0245511084794998,0.5721321105957031,0.4084624648094177,-0.0506240651011467,0.5596845149993896,0.4686834812164306,-0.0530340746045112,0.5513222813606262,0.5212959051132202,-0.0500003024935722,0.5871087908744812,0.4934879541397095,-0.0292403660714626,0.612984299659729,0.4450430870056152,-0.0511301532387733,0.6321010589599609,0.4187222123146057,-0.0607140138745307,0.6501104831695557,0.3882078230381012,-0.0650390237569809,True
Right,0.9755702018737792,0.5420618057250977,0.6479442119598389,-3.600798663683236e-07,0.4899809062480926,0.6287811994552612,-0.0170538630336523,0.4505133032798767,0.5818735957145691,-0.0294241923838853,0.4193958044052124,0.5408676266670227,-0.0423077978193759,0.3887199163436889,0.5299831628799438,-0.0524405799806118,0.4971778392791748,0.4839851856231689,-0.0191874671727418,0.4999908208847046,0.4378889799118042,-0.0386014580726623,0.4988478422164917,0.4942741096019745,-0.0471179112792015,0.4992294013500213,0.5470254421234131,-0.0508648455142974,0.5295457243919373,0.4736530482769012,-0.0205453410744667,0.533543586730957,0.4168417453765869,-0.0464339591562747,0.5243896245956421,0.4856746792793274,-0.0540801994502544,0.5212876796722412,0.542108952999115,-0.0555249452590942,0.5602118968963623,0.4758164882659912,-0.0245800875127315,0.570469081401825,0.4100807607173919,-0.0510658994317054,0.5573578476905823,0.4709465801715851,-0.0535049065947532,0.5490370392799377,0.5239266157150269,-0.0504194982349872,0.586166262626648,0.4949456453323364,-0.0297248903661966,0.6121165156364441,0.4474731683731079,-0.0521365627646446,0.6309666037559509,0.4208999574184418,-0.0619555935263633,0.6487824320793152,0.3899312913417816,-0.0664056912064552,True
Right,0.9752104878425598,0.5406610369682312,0.6479246616363525,-3.682084468437097e-07,0.4882617890834808,0.6285167336463928,-0.0169776752591133,0.4488105177879333,0.5796390175819397,-0.0287315566092729,0.4181616306304931,0.5380537509918213,-0.04091427475214,0.3876909613609314,0.5273002982139587,-0.0501834228634834,0.495358407497406,0.4839178621768951,-0.019379774108529,0.4991750121116638,0.4372548460960388,-0.0380577929317951,0.4977752566337585,0.4941069483757019,-0.0451811254024505,0.4977135062217712,0.5464814901351929,-0.0480021387338638,0.5280575156211853,0.4733782410621643,-0.020609701052308,0.5334104299545288,0.415827989578247,-0.0466592945158481,0.5239784121513367,0.4869064390659332,-0.0535199902951717,0.5203025341033936,0.5431559085845947,-0.0541299134492874,0.5587508678436279,0.4753631055355072,-0.0244770161807537,0.5704380869865417,0.4073016345500946,-0.0513445399701595,0.5573792457580566,0.4685589671134949,-0.0535363554954528,0.5486772656440735,0.5212855935096741,-0.0500546060502529,0.5843766927719116,0.4947885274887085,-0.0294108837842941,0.6116939783096313,0.4468347132205963,-0.0529433116316795,0.631470263004303,0.419531762599945,-0.0635866373777389,0.6500508785247803,0.3878710269927978,-0.0683732852339744,True
Right,0.9777185320854188,0.5394126176834106,0.6469469666481018,-3.625291071784887e-07,0.4861231446266174,0.6278496980667114,-0.0183895360678434,0.4469110667705536,0.5777588486671448,-0.0305257141590118,0.4169961512088775,0.5356095433235168,-0.0428272821009159,0.3866510987281799,0.5235719680786133,-0.0521754398941993,0.4950432181358337,0.4777120947837829,-0.0200993530452251,0.4993515312671661,0.4327816665172577,-0.0393239669501781,0.499073326587677,0.4919886589050293,-0.0472952537238597,0.4992749392986297,0.5457717776298523,-0.0506954491138458,0.5288553833961487,0.4667361080646515,-0.0207033865153789,0.5350909233093262,0.4098258912563324,-0.0468011796474456,0.5261294841766357,0.4825704097747803,-0.0540165677666664,0.5216320753097534,0.5405407547950745,-0.0549197532236576,0.5599434971809387,0.4697046875953674,-0.0241082347929477,0.5723848938941956,0.4013328850269317,-0.050613448023796,0.5597547292709351,0.4632756412029266,-0.0528463944792747,0.5505491495132446,0.5164186358451843,-0.049598328769207,0.58515465259552,0.4907489717006683,-0.0287650320678949,0.6133475303649902,0.4444141387939453,-0.0521495454013347,0.6334947347640991,0.4173072576522827,-0.0629845187067985,0.6521881222724915,0.3853634595870971,-0.0679542645812034,True
Right,0.9755485653877258,0.5393868088722229,0.6415716409683228,-3.745045944469894e-07,0.485166847705841,0.6234084963798523,-0.0186607334762811,0.4448813796043396,0.5741817951202393,-0.0311872884631156,0.4140344262123108,0.5333158373832703,-0.043656937777996,0.3837135434150696,0.5219712853431702,-0.0531674697995185,0.4942832291126251,0.4777336418628692,-0.0226201061159372,0.4981996417045593,0.4367170929908752,-0.0420876070857048,0.496498703956604,0.4965996146202087,-0.0500931814312934,0.4964187145233154,0.5497832298278809,-0.0538313575088977,0.5286452770233154,0.4664124250411987,-0.023326912894845,0.5336282849311829,0.4123559892177582,-0.0497032776474952,0.5235195755958557,0.4844415485858917,-0.056661020964384,0.5199278593063354,0.542549192905426,-0.0579440966248512,0.5604684948921204,0.4690794646739959,-0.0267288219183683,0.5721088647842407,0.4030438363552093,-0.0535420589148998,0.5588119029998779,0.4643589854240417,-0.055458415299654,0.550380289554596,0.5176798701286316,-0.0524024814367294,0.5867027044296265,0.4893109500408172,-0.0314082913100719,0.6161091327667236,0.442438542842865,-0.0550979040563106,0.6367654800415039,0.4156951308250427,-0.0659876614809036,0.6559547781944275,0.3840142488479614,-0.0713841840624809,True
Right,0.9787057638168336,0.5399569272994995,0.639740526676178,-3.982836460636463e-07,0.4840742647647857,0.6226022243499756,-0.0195158645510673,0.4435654878616333,0.5734185576438904,-0.0316765122115612,0.4126309752464294,0.5332838892936707,-0.0434657149016857,0.382511556148529,0.5195239782333374,-0.0521924048662185,0.4931412935256958,0.4775416851043701,-0.0248979404568672,0.4964583218097687,0.4370289444923401,-0.0443730615079402,0.494904488325119,0.4978044629096985,-0.0518171787261962,0.4950531721115112,0.5507120490074158,-0.055177766829729,0.5282004475593567,0.4652636051177978,-0.0249394811689853,0.532132625579834,0.411530077457428,-0.0523844473063945,0.5221181511878967,0.4838750958442688,-0.0596618540585041,0.5187284350395203,0.5430487394332886,-0.0610031932592392,0.5604934692382812,0.4665201008319855,-0.0275561474263668,0.5724806785583496,0.4016684889793396,-0.0554057545959949,0.5588014721870422,0.463430106639862,-0.0581757798790931,0.5497931241989136,0.5173714756965637,-0.0555473528802394,0.5871677398681641,0.4849181175231933,-0.0314506366848945,0.6160904169082642,0.4376944601535797,-0.0565458200871944,0.6368787288665771,0.4117964208126068,-0.0687019005417823,0.656362771987915,0.3819655179977417,-0.074833407998085,True
Right,0.9748249053955078,0.5387558937072754,0.6375514268875122,-3.968700070799969e-07,0.4815054535865783,0.6224004030227661,-0.0201969668269157,0.4404380023479461,0.5739902853965759,-0.0324754305183887,0.4098641276359558,0.5329506993293762,-0.0440192110836505,0.3800163269042969,0.5185253024101257,-0.052312284708023,0.489250898361206,0.4757368564605713,-0.0268944483250379,0.492843896150589,0.4367223083972931,-0.0457161106169223,0.4915002286434173,0.4969177842140198,-0.0517111644148826,0.4913821816444397,0.5496597290039062,-0.0540912970900535,0.5254854559898376,0.4623410999774933,-0.0265420321375131,0.5299036502838135,0.4089472889900207,-0.0536295846104621,0.5205421447753906,0.480932354927063,-0.0601437874138355,0.517411470413208,0.5398381948471069,-0.0610852986574173,0.5585423707962036,0.4626453816890716,-0.0286445096135139,0.5707229375839233,0.3972310721874237,-0.0567729771137237,0.5582098364830017,0.4600222110748291,-0.0595788471400737,0.5501104593276978,0.5153944492340088,-0.0571360029280185,0.5855183005332947,0.4809262156486511,-0.0320042110979557,0.6146896481513977,0.4348220229148865,-0.0584560595452785,0.6359606385231018,0.4092026352882385,-0.0715030506253242,0.6559781432151794,0.3796969652175903,-0.078172318637371,True
Right,0.9755415320396424,0.5345606803894043,0.6394658088684082,-4.168465466136695e-07,0.4765017330646515,0.622783362865448,-0.0191181488335132,0.4356231093406677,0.5698408484458923,-0.030893811956048,0.4063605368137359,0.5263998508453369,-0.0426921658217906,0.3759479820728302,0.510668933391571,-0.0514293387532234,0.4858734011650085,0.4688610732555389,-0.0223796851933002,0.488468587398529,0.4290035665035248,-0.0428077988326549,0.4857777953147888,0.4915136694908142,-0.0514519922435283,0.4856087565422058,0.5460198521614075,-0.0554491393268108,0.5225709676742554,0.4555153250694275,-0.0232495609670877,0.5263288021087646,0.4023697078227997,-0.0517796203494071,0.5159419775009155,0.4783680737018585,-0.0602466203272342,0.5126787424087524,0.5392073392868042,-0.0619447492063045,0.556229829788208,0.4570060074329376,-0.0268817450851202,0.5679805874824524,0.3886977434158325,-0.0564267449080944,0.5554602146148682,0.4537158012390136,-0.0600475445389747,0.5474647283554077,0.5098058581352234,-0.0574856773018837,0.5841102600097656,0.4768518805503845,-0.0317058488726615,0.6146116852760315,0.4289960265159607,-0.058761078864336,0.6363435387611389,0.4037123620510101,-0.0717586576938629,0.656639039516449,0.373483270406723,-0.0779729485511779,True
Right,0.983445167541504,0.5358220338821411,0.6311050057411194,-4.212333521991241e-07,0.4863128364086151,0.6171666383743286,-0.0199397802352905,0.4403282403945923,0.5617727041244507,-0.0303379744291305,0.4071748554706573,0.5223613381385803,-0.040604718029499,0.3777905106544494,0.5062482357025146,-0.0478848740458488,0.4831805527210235,0.4652157127857208,-0.0107612702995538,0.4858899712562561,0.4278468489646911,-0.035244695842266,0.487032949924469,0.4940701127052307,-0.050282247364521,0.4876211881637573,0.5490396618843079,-0.0575336180627346,0.515052080154419,0.4488505721092224,-0.0115334400907158,0.5182545185089111,0.4022288024425506,-0.0391109697520732,0.5135014653205872,0.4774924218654632,-0.0499638430774211,0.5104902982711792,0.5281573534011841,-0.0513678044080734,0.5448257327079773,0.4513773322105407,-0.016374472528696,0.5514906644821167,0.3937589228153229,-0.0432303324341774,0.5437523126602173,0.4569850564002991,-0.043910875916481,0.5370989441871643,0.502307116985321,-0.0375048629939556,0.57115238904953,0.4727239906787872,-0.0225080382078886,0.5831021666526794,0.4337432980537414,-0.0422806479036808,0.5891906023025513,0.4305416047573089,-0.0447370484471321,0.5938456058502197,0.4188147187232971,-0.0418412759900093,True
Right,0.9735836386680604,0.53221595287323,0.6285169124603271,-4.131721880185069e-07,0.4742116928100586,0.6122416853904724,-0.019846111536026,0.4323273301124573,0.56038898229599,-0.0321420729160308,0.4014209508895874,0.5176006555557251,-0.044149249792099,0.3700472116470337,0.4998625814914703,-0.0529338866472244,0.4836391806602478,0.4598522186279297,-0.0245428401976823,0.4851226508617401,0.4208517968654632,-0.0447365082800388,0.4836585819721222,0.4835689961910248,-0.0524901151657104,0.4838621616363525,0.536655604839325,-0.0559624731540679,0.5213531255722046,0.4461933970451355,-0.0249376315623521,0.5247727036476135,0.3956227302551269,-0.0529820807278156,0.515034019947052,0.472721666097641,-0.0606767572462558,0.5120667219161987,0.5320135951042175,-0.0622332766652107,0.5558679699897766,0.4479245245456695,-0.0280070044100284,0.5677499771118164,0.3845462501049042,-0.0574288368225097,0.5539422631263733,0.450746476650238,-0.0605088286101818,0.5444097518920898,0.506030797958374,-0.0578758418560028,0.5842210650444031,0.4683810472488403,-0.0323047861456871,0.6149391531944275,0.4215617477893829,-0.0596603974699974,0.6377375721931458,0.3959454894065857,-0.0727123394608497,0.6591048240661621,0.3651379942893982,-0.0790693387389183,True
Right,0.9732484221458436,0.5299097895622253,0.6261274814605713,-4.382984855055838e-07,0.4709486067295074,0.6048338413238525,-0.0183787140995264,0.4281928837299347,0.5504069924354553,-0.0302325617522001,0.3959176540374756,0.5083146691322327,-0.0420927591621875,0.3634363710880279,0.4926943182945251,-0.0508522652089595,0.4784564971923828,0.4425606727600097,-0.023105526342988,0.4777534008026123,0.4060679376125335,-0.0435820370912551,0.4761630892753601,0.4711398184299469,-0.0518146231770515,0.4753876328468323,0.5277440547943115,-0.0553317070007324,0.5175118446350098,0.4304559826850891,-0.0244210958480834,0.5208011865615845,0.384831428527832,-0.052275002002716,0.5109822750091553,0.466159462928772,-0.0599489845335483,0.5074341893196106,0.5263543725013733,-0.0612889565527439,0.5538440942764282,0.4348348379135132,-0.0283698812127113,0.5666092038154602,0.3710596561431885,-0.0585420951247215,0.553382933139801,0.4390268921852112,-0.0618868507444858,0.5439220666885376,0.495190292596817,-0.0591162182390689,0.5835055708885193,0.4589571952819824,-0.033299408853054,0.6152147650718689,0.4114800691604614,-0.0618645697832107,0.6390882730484009,0.3869343996047973,-0.0749689936637878,0.6614165306091309,0.3559243679046631,-0.0809158906340599,True
Right,0.9799020290374756,0.5261787176132202,0.6264024376869202,-4.393646690914466e-07,0.4682247042655945,0.5994728803634644,-0.0185868460685014,0.4247986078262329,0.5436893701553345,-0.0321572907269001,0.391092300415039,0.5029628872871399,-0.0461485609412193,0.3581823408603668,0.4876057505607605,-0.0572140850126743,0.4774989187717438,0.4258824586868286,-0.022898519411683,0.4722330570220947,0.3887231349945068,-0.046597633510828,0.4672538042068481,0.4557484686374664,-0.0585331656038761,0.4661587476730346,0.5160421133041382,-0.0641929656267166,0.5170285701751709,0.4162890017032623,-0.0251043308526277,0.5177276134490967,0.3748766183853149,-0.0550335422158241,0.5057305693626404,0.4589127004146576,-0.0648582726716995,0.5036861300468445,0.5224828124046326,-0.0673883631825447,0.5542845129966736,0.4252011179924011,-0.0302044115960598,0.5661562085151672,0.3619213104248047,-0.0616323016583919,0.5498790740966797,0.4300329387187958,-0.0658270418643951,0.5404148697853088,0.488544762134552,-0.0633041411638259,0.58527010679245,0.454144537448883,-0.0363564752042293,0.6194115281105042,0.4042490124702453,-0.0650064125657081,0.643407940864563,0.3764481246471405,-0.07794751226902,0.6669065952301025,0.3424983620643616,-0.0835346430540084,True
Right,0.9873146414756776,0.5265811681747437,0.6258061528205872,-4.720026822724322e-07,0.467509388923645,0.5936811566352844,-0.0194561462849378,0.4222349226474762,0.5375760197639465,-0.034299936145544,0.3868090212345123,0.4968812763690948,-0.0497008934617042,0.3535345196723938,0.4798137247562408,-0.0618222951889038,0.4793750345706939,0.4068289995193481,-0.0226511433720588,0.4717130064964294,0.3781063556671142,-0.047943715006113,0.4662888348102569,0.4532636404037475,-0.0623865611851215,0.4656265377998352,0.5169972777366638,-0.0695111826062202,0.5198827385902405,0.3994683027267456,-0.0247339196503162,0.5202398896217346,0.3675763010978699,-0.0553457178175449,0.5072384476661682,0.4549445509910583,-0.0662635713815689,0.5042325258255005,0.5214258432388306,-0.0695092231035232,0.5583229064941406,0.4119636118412018,-0.0298940520733594,0.570804238319397,0.351254940032959,-0.0611672513186931,0.5535651445388794,0.4217944741249084,-0.0651354640722274,0.5438650250434875,0.4831510484218597,-0.0622744001448154,0.590140700340271,0.4446341395378113,-0.0363485217094421,0.6258352398872375,0.3958403170108795,-0.0643341243267059,0.650709867477417,0.3684411942958832,-0.0767909586429596,0.675825834274292,0.3346223831176758,-0.0817207619547844,True
Right,0.9848854541778564,0.526544451713562,0.6307390332221985,-4.775000661538797e-07,0.4657168686389923,0.5953336358070374,-0.0212855748832225,0.4192741811275482,0.5329469442367554,-0.0377070009708404,0.3839946687221527,0.4893242418766022,-0.0545292198657989,0.3501133918762207,0.4719925820827484,-0.0678957179188728,0.4765937030315399,0.396941989660263,-0.0271180849522352,0.4711636900901794,0.366887480020523,-0.0523144155740737,0.4648326933383941,0.4469047784805298,-0.065293088555336,0.4629320204257965,0.5151051878929138,-0.0715870708227157,0.5208494663238525,0.3892197012901306,-0.0293509755283594,0.5252874493598938,0.356543630361557,-0.0602065771818161,0.5110318064689636,0.4502566754817962,-0.0700417160987854,0.5070341229438782,0.51799476146698,-0.0725300312042236,0.5619862675666809,0.4032175838947296,-0.0345937460660934,0.5795246362686157,0.3399177193641662,-0.0662249997258186,0.5607522130012512,0.4136078059673309,-0.0691410675644874,0.5493668913841248,0.4758018255233764,-0.0657876580953598,0.5949530601501465,0.4397850930690765,-0.0412495024502277,0.6336795091629028,0.3894387483596802,-0.0697075426578521,0.6615878939628601,0.3602663576602936,-0.0816595926880836,0.6897028684616089,0.3232151865959167,-0.0863489806652069,True
Right,0.9879319071769714,0.5404888987541199,0.6223000288009644,-4.519583853834775e-07,0.4735693335533142,0.590538740158081,-0.0249747764319181,0.4227457642555237,0.5237910747528076,-0.0423097945749759,0.3856616914272308,0.4783496558666229,-0.0594416558742523,0.3496390581130981,0.4637157917022705,-0.0728519186377525,0.485045313835144,0.3937798142433166,-0.0323375016450881,0.4879173040390014,0.3700007200241089,-0.0594158917665481,0.4853035807609558,0.456988126039505,-0.0726004466414451,0.4859927892684936,0.526921272277832,-0.0796703696250915,0.5323635935783386,0.3822726905345917,-0.0342463739216327,0.5407091379165649,0.3408122658729553,-0.0685557052493095,0.5266610980033875,0.4366517066955566,-0.0783443376421928,0.5232660174369812,0.5109298229217529,-0.0808417797088623,0.5748345851898193,0.3949081003665924,-0.0397887788712978,0.5940879583358765,0.3251422047615051,-0.0737435892224311,0.5744252800941467,0.3991813957691192,-0.0771611630916595,0.5624253749847412,0.4619846940040588,-0.0746440291404724,0.6082652807235718,0.4323797523975372,-0.0471893697977066,0.652403712272644,0.3812467753887176,-0.0777274295687675,0.6826096773147583,0.3518246114253998,-0.0919905006885528,0.711674153804779,0.3153160214424133,-0.099275566637516,True
Right,0.9804357886314392,0.5547705292701721,0.632454514503479,-4.732882814550976e-07,0.4837606549263,0.6013174653053284,-0.0259471349418163,0.4300539493560791,0.5260391235351562,-0.0438466519117355,0.3906782865524292,0.4740645885467529,-0.0619232133030891,0.3525830209255218,0.4543490409851074,-0.0764533951878547,0.4898204803466797,0.3982483744621277,-0.0332287773489952,0.4952645301818847,0.3680651783943176,-0.06122737377882,0.4936023652553558,0.4553093314170837,-0.0760637447237968,0.4937743246555328,0.5249987840652466,-0.0845344215631485,0.5408997535705566,0.3856198787689209,-0.0355043150484561,0.5523341298103333,0.3329428434371948,-0.0702444911003112,0.5404753088951111,0.4275657832622528,-0.0822516456246376,0.5361831188201904,0.5042949318885803,-0.0867114663124084,0.5869855880737305,0.3946963548660278,-0.041177324950695,0.6072312593460083,0.3152327537536621,-0.0754721090197563,0.5906265377998352,0.3921036124229431,-0.0798470675945282,0.5786728262901306,0.4578626751899719,-0.0779995620250701,0.6239254474639893,0.4273242652416229,-0.0487372614443302,0.6680285334587097,0.3695043921470642,-0.0782786756753921,0.6990962028503418,0.3403289318084717,-0.0915522947907447,0.72704017162323,0.3034336566925049,-0.09834586083889,True
Right,0.976526975631714,0.5665475130081177,0.637797474861145,-4.774012722918997e-07,0.494670569896698,0.6068050861358643,-0.0280681066215038,0.4380390346050262,0.5296739339828491,-0.0479759275913238,0.3962385654449463,0.475888580083847,-0.0680543780326843,0.3549683690071106,0.4564108848571777,-0.084781028330326,0.4994173049926758,0.3966185450553894,-0.0369999594986438,0.5067554712295532,0.3629534542560577,-0.0703120976686477,0.5081871151924133,0.4519408643245697,-0.0884599015116691,0.5085206031799316,0.5280287265777588,-0.097770906984806,0.5503405928611755,0.3824721276760101,-0.03915561363101,0.5615264773368835,0.3179588913917541,-0.0786787196993827,0.552510142326355,0.4177373051643371,-0.0923435240983963,0.548274576663971,0.4994706511497497,-0.0968504175543785,0.5967071652412415,0.3894515633583069,-0.0452008210122585,0.6153680086135864,0.2987680435180664,-0.0838727727532386,0.6024046540260315,0.3809687495231628,-0.0886701866984367,0.5920833945274353,0.4510451555252075,-0.0859200879931449,0.6334953904151917,0.4218137860298157,-0.0531451292335987,0.6765027046203613,0.3548711240291595,-0.0852573290467262,0.7092776894569397,0.3215420246124267,-0.0989094376564025,0.7378923296928406,0.2803548574447632,-0.1053777411580085,True
Right,0.9753516912460328,0.5847615599632263,0.6422812938690186,-4.792290155819501e-07,0.509989321231842,0.6157323122024536,-0.0244936048984527,0.4479519426822662,0.546070396900177,-0.0435985289514064,0.4014690816402435,0.4927374422550201,-0.0641934499144554,0.360242486000061,0.4732531607151031,-0.0818620696663856,0.5080491900444031,0.4104088842868805,-0.0302376244217157,0.5161135196685791,0.3614727556705475,-0.0624589212238788,0.521496057510376,0.4442501366138458,-0.08106030523777,0.5248442888259888,0.521912157535553,-0.0904380232095718,0.5582875609397888,0.389776349067688,-0.0337872430682182,0.5672013759613037,0.3129570782184601,-0.0705716982483863,0.5639331340789795,0.4086843729019165,-0.0838612914085388,0.5628121495246887,0.4914100170135498,-0.0885267555713653,0.6054925918579102,0.3883917033672333,-0.0412808805704116,0.6194685101509094,0.2853063344955444,-0.0772494524717331,0.612921953201294,0.3645766377449035,-0.0818523988127708,0.6076989769935608,0.4362608194351196,-0.0792446210980415,0.6447353363037109,0.4116638898849487,-0.0504771694540977,0.6847729682922363,0.3364776968955993,-0.0794723555445671,0.7160096764564514,0.2983273863792419,-0.0919862017035484,0.7425272464752197,0.254457414150238,-0.0980811268091201,True
Right,0.9830331802368164,0.6014238595962524,0.6343549489974976,-4.130064041873993e-07,0.5394746661186218,0.635830819606781,-0.0271199960261583,0.4808534383773803,0.5761679410934448,-0.0430135056376457,0.4360773265361786,0.5334314703941345,-0.0578831247985363,0.3998547196388244,0.5166236758232117,-0.068666361272335,0.5229713916778564,0.416145384311676,-0.0236971098929643,0.5197261571884155,0.3698010444641113,-0.0485231466591358,0.5302044749259949,0.4503049850463867,-0.060249101370573,0.5412021279335022,0.5250314474105835,-0.0660148337483406,0.5646932721138,0.3805375099182129,-0.0238888096064329,0.5614739656448364,0.3154371976852417,-0.0555737279355526,0.566251814365387,0.4146876335144043,-0.0653759762644767,0.5745614767074585,0.4823197722434997,-0.0655187144875526,0.6073771715164185,0.377419650554657,-0.028450695797801,0.6130646467208862,0.2954910695552826,-0.0593838915228843,0.6105846762657166,0.3736011385917663,-0.0612097792327404,0.6080754399299622,0.4343771934509277,-0.0560376234352588,0.6453849077224731,0.403776079416275,-0.0350411459803581,0.672976553440094,0.3426757156848907,-0.0653280243277549,0.6956220269203186,0.3111749291419983,-0.0773876756429672,0.7144908905029297,0.2733875811100006,-0.0806242600083351,True
Right,0.9756557941436768,0.6036570072174072,0.6489167809486389,-4.749484787680558e-07,0.5288891792297363,0.6327728629112244,-0.0257911514490842,0.4677777290344238,0.5763241052627563,-0.0460301786661148,0.4206802248954773,0.5274181365966797,-0.0681160539388656,0.3799376189708709,0.5116091370582581,-0.0870826989412307,0.5185223817825317,0.4221855103969574,-0.0270486548542976,0.5237869620323181,0.3687517642974853,-0.0586261823773384,0.5333351492881775,0.4514941871166229,-0.0767470970749855,0.5412551760673523,0.5276877880096436,-0.0857988148927688,0.5670146942138672,0.3942999839782715,-0.0303663332015275,0.5692687630653381,0.3119238317012787,-0.0668054670095443,0.5715595483779907,0.4079972207546234,-0.0801339596509933,0.5773396492004395,0.4877504110336303,-0.0844705328345298,0.6136783361434937,0.3858894407749176,-0.0380157195031642,0.6206976771354675,0.2793158590793609,-0.0742360651493072,0.6175548434257507,0.3604791462421417,-0.0780521184206008,0.6173551082611084,0.4320008456707001,-0.0742295086383819,0.6547344923019409,0.401937872171402,-0.0476468093693256,0.689520537853241,0.3175252079963684,-0.075364664196968,0.7174082398414612,0.2716401815414428,-0.0863757133483886,0.7410851716995239,0.2205463945865631,-0.091237835586071,True
Right,0.9684094786643982,0.6222748756408691,0.6518808603286743,-4.7599530716979643e-07,0.5480564832687378,0.6451390981674194,-0.0268687531352043,0.4805801212787628,0.5952585935592651,-0.0474211685359478,0.4282270073890686,0.5533342957496643,-0.0687475129961967,0.3846261501312256,0.5490819811820984,-0.0867587924003601,0.5343611836433411,0.4343598484992981,-0.034604974091053,0.5352418422698975,0.3757711350917816,-0.066125214099884,0.5497246980667114,0.4549635052680969,-0.0819473788142204,0.563680112361908,0.5315459370613098,-0.0896008014678955,0.5804051160812378,0.4039694666862488,-0.0371027402579784,0.5782334804534912,0.3182981312274933,-0.0763103887438774,0.5853748917579651,0.4150290787220001,-0.0887217968702316,0.5956032276153564,0.4907033443450928,-0.0918234810233116,0.6252049803733826,0.3919479250907898,-0.0435349605977535,0.6309759020805359,0.2805511057376861,-0.0815356150269508,0.6314391493797302,0.3580195605754852,-0.0845347940921783,0.6341741681098938,0.4246812462806701,-0.080203041434288,0.6656058430671692,0.4044044017791748,-0.0518720783293247,0.6987032890319824,0.3163884282112121,-0.0828200951218605,0.7247483134269714,0.2668619751930237,-0.0951978415250778,0.7467218637466431,0.2107357084751129,-0.1007987484335899,True
